OBJECTID,RELI,E_KOORD,E_ZENTER,N_KOORD,N_ZENTER,B20BM14,B20BM15,B20BM16,B20BM17,B20BM18,B20BM19,M_TOT,B20BW14,B20BW15,B20BW16,B20BW17,B20BW18,B20BW19,W_TOT,TOT
2259,68622461,2686200,2686250,1246100,1246150,4,3,3,0,0,0,10,3,3,3,3,3,0,15,25
2260,68652510,2686500,2686550,1251000,1251050,3,3,3,3,3,0,15,7,3,5,0,0,0,15,30
2261,68652457,2686500,2686550,1245700,1245750,0,3,3,0,0,0,6,3,3,3,0,0,0,9,15
2262,68662504,2686600,2686650,1250400,1250450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,68662505,2686600,2686650,1250500,1250550,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
2264,68662487,2686600,2686650,1248700,1248750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,68662514,2686600,2686650,1251400,1251450,3,3,3,3,3,0,15,0,3,4,3,3,3,16,31
2266,68682458,2686800,2686850,1245800,1245850,3,0,3,3,0,0,9,4,3,5,3,3,0,18,27
2267,68712484,2687100,2687150,1248400,1248450,0,3,0,0,0,0,3,0,0,3,0,0,0,3,6
2268,68722463,2687200,2687250,1246300,1246350,0,0,0,3,0,0,3,3,3,0,0,0,0,6,9
2269,68762457,2687600,2687650,1245700,1245750,0,3,4,3,3,3,16,3,3,7,3,3,3,22,38
2270,68762455,2687600,2687650,1245500,1245550,3,3,3,0,0,0,9,3,3,3,3,3,0,15,24
2271,68772461,2687700,2687750,1246100,1246150,3,3,3,0,0,0,9,3,3,3,0,3,0,12,21
2272,67912479,2679100,2679150,1247900,1247950,3,3,0,3,0,0,9,3,3,0,0,0,0,6,15
2273,68442519,2684400,2684450,1251900,1251950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,68352501,2683500,2683550,1250100,1250150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,67922484,2679200,2679250,1248400,1248450,0,3,0,3,0,0,6,0,3,0,3,3,3,12,18
2276,68132495,2681300,2681350,1249500,1249550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,67772491,2677700,2677750,1249100,1249150,3,3,3,3,0,0,12,3,3,4,3,3,3,19,31
2278,67792497,2677900,2677950,1249700,1249750,3,3,0,0,0,0,6,3,0,3,0,0,0,6,12
2279,67792502,2677900,2677950,1250200,1250250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,67822493,2678200,2678250,1249300,1249350,0,3,3,0,0,0,6,3,0,3,0,0,0,6,12
2281,67822519,2678200,2678250,1251900,1251950,3,3,3,0,0,0,9,3,3,3,0,0,3,12,21
2282,67832485,2678300,2678350,1248500,1248550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,67842484,2678400,2678450,1248400,1248450,3,0,0,0,0,0,3,3,0,3,0,0,3,9,12
2284,67862511,2678600,2678650,1251100,1251150,3,4,5,3,3,3,21,4,6,9,3,5,3,30,51
2285,67872522,2678700,2678750,1252200,1252250,5,3,3,3,0,0,14,3,4,3,3,3,0,16,30
2286,67872485,2678700,2678750,1248500,1248550,3,3,3,3,3,0,15,3,3,4,4,3,3,20,35
2287,67872513,2678700,2678750,1251300,1251350,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
2288,67882490,2678800,2678850,1249000,1249050,3,6,7,8,7,3,34,10,10,10,12,18,5,65,99
2289,67882515,2678800,2678850,1251500,1251550,12,3,0,0,0,3,18,4,0,0,3,3,3,13,31
2290,67882512,2678800,2678850,1251200,1251250,0,3,3,0,0,0,6,3,3,3,0,3,0,12,18
2291,67892478,2678900,2678950,1247800,1247850,0,0,3,3,0,0,6,3,3,5,3,3,0,17,23
2292,67892484,2678900,2678950,1248400,1248450,0,3,0,0,3,3,9,0,3,3,3,0,0,9,18
2293,67892482,2678900,2678950,1248200,1248250,3,3,0,0,0,0,6,0,0,3,3,0,0,6,12
2294,67892519,2678900,2678950,1251900,1251950,0,3,3,0,0,0,6,0,6,0,0,0,0,6,12
2295,67902478,2679000,2679050,1247800,1247850,7,11,6,6,3,3,36,8,9,3,13,6,0,39,75
2296,67912468,2679100,2679150,1246800,1246850,0,0,3,0,0,0,3,0,3,0,0,0,0,3,6
2297,67912499,2679100,2679150,1249900,1249950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,67922508,2679200,2679250,1250800,1250850,3,0,0,0,0,0,3,0,3,0,0,0,0,3,6
2299,67922500,2679200,2679250,1250000,1250050,0,0,3,0,0,0,3,0,0,3,0,0,0,3,6
2300,67922499,2679200,2679250,1249900,1249950,6,3,0,0,0,0,9,3,3,0,3,0,0,9,18
2301,67922483,2679200,2679250,1248300,1248350,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
2302,67922470,2679200,2679250,1247000,1247050,3,3,3,0,0,0,9,0,3,0,0,3,0,6,15
2303,67932480,2679300,2679350,1248000,1248050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,67942468,2679400,2679450,1246800,1246850,3,0,0,0,0,0,3,3,3,3,0,0,3,12,15
2305,67942452,2679400,2679450,1245200,1245250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,67942506,2679400,2679450,1250600,1250650,3,3,3,3,3,5,20,3,0,3,3,7,14,30,50
2307,67952468,2679500,2679550,1246800,1246850,3,0,3,0,3,0,9,3,3,3,0,3,3,15,24
2308,67952474,2679500,2679550,1247400,1247450,0,0,3,3,3,0,9,3,3,5,3,3,3,20,29
2309,67952490,2679500,2679550,1249000,1249050,0,0,0,3,3,0,6,0,0,3,3,0,0,6,12
2310,67962508,2679600,2679650,1250800,1250850,3,4,3,3,3,3,19,3,3,0,3,0,3,12,31
2311,67962510,2679600,2679650,1251000,1251050,3,4,3,0,3,0,13,6,3,3,4,0,0,16,29
2312,67962472,2679600,2679650,1247200,1247250,4,3,3,0,3,3,16,3,3,0,3,3,0,12,28
2313,67962512,2679600,2679650,1251200,1251250,3,0,0,0,3,3,9,0,3,3,3,0,3,12,21
2314,67962530,2679600,2679650,1253000,1253050,3,3,4,6,6,0,22,4,11,5,7,6,4,37,59
2315,67972501,2679700,2679750,1250100,1250150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,67972528,2679700,2679750,1252800,1252850,0,0,3,0,0,0,3,0,0,3,3,3,3,12,15
2317,67982479,2679800,2679850,1247900,1247950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,67992532,2679900,2679950,1253200,1253250,3,3,3,3,0,0,12,3,3,4,0,0,0,10,22
2319,67992527,2679900,2679950,1252700,1252750,0,3,3,3,0,0,9,0,3,3,0,0,0,6,15
2320,67992468,2679900,2679950,1246800,1246850,3,3,3,3,3,5,20,3,5,3,5,10,11,37,57
2321,67992465,2679900,2679950,1246500,1246550,0,3,3,0,3,0,9,3,0,0,3,0,0,6,15
2322,67992464,2679900,2679950,1246400,1246450,3,3,3,3,0,0,12,3,3,5,3,3,3,20,32
2323,67992496,2679900,2679950,1249600,1249650,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3
2324,68002471,2680000,2680050,1247100,1247150,3,3,4,7,4,3,24,3,9,8,3,4,3,30,54
2325,68002465,2680000,2680050,1246500,1246550,3,0,3,3,0,0,9,3,0,3,0,3,3,12,21
2326,68012479,2680100,2680150,1247900,1247950,3,3,3,0,3,0,12,3,3,3,4,0,0,13,25
2327,68012505,2680100,2680150,1250500,1250550,3,3,0,0,3,0,9,3,0,0,3,3,0,9,18
2328,68022478,2680200,2680250,1247800,1247850,3,0,0,3,0,0,6,3,3,3,3,3,0,15,21
2329,68022472,2680200,2680250,1247200,1247250,3,4,3,4,3,3,20,6,8,4,7,6,3,34,54
2330,68022528,2680200,2680250,1252800,1252850,6,3,3,0,3,0,15,3,3,3,3,3,0,15,30
2331,68032527,2680300,2680350,1252700,1252750,4,5,3,3,3,0,18,5,3,3,3,3,0,17,35
2332,68032531,2680300,2680350,1253100,1253150,3,0,3,0,0,0,6,3,3,3,3,0,0,12,18
2333,68032473,2680300,2680350,1247300,1247350,3,3,3,3,3,3,18,3,5,6,6,3,0,23,41
2334,68042464,2680400,2680450,1246400,1246450,3,3,3,0,0,0,9,0,0,0,0,3,0,3,12
2335,68042524,2680400,2680450,1252400,1252450,0,3,3,3,0,0,9,3,0,3,3,0,0,9,18
2336,68042523,2680400,2680450,1252300,1252350,3,3,0,0,0,0,6,3,3,0,0,0,0,6,12
2337,68042481,2680400,2680450,1248100,1248150,3,3,5,0,0,0,11,6,5,3,3,3,0,20,31
2338,68042483,2680400,2680450,1248300,1248350,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6
2339,68052523,2680500,2680550,1252300,1252350,3,0,0,3,0,0,6,3,0,3,3,0,0,9,15
2340,68052529,2680500,2680550,1252900,1252950,3,3,3,3,3,0,15,4,3,4,3,3,0,17,32
2341,68052526,2680500,2680550,1252600,1252650,0,3,3,0,0,0,6,3,3,0,0,3,0,9,15
2342,68062479,2680600,2680650,1247900,1247950,3,0,3,0,0,0,6,0,3,0,3,0,0,6,12
2343,68062462,2680600,2680650,1246200,1246250,3,4,3,3,3,3,19,3,3,3,3,3,3,18,37
2344,68062523,2680600,2680650,1252300,1252350,3,3,0,3,0,0,9,3,0,3,3,3,0,12,21
2345,68072458,2680700,2680750,1245800,1245850,0,3,3,0,0,0,6,3,0,3,0,0,0,6,12
2346,68072497,2680700,2680750,1249700,1249750,0,0,0,3,0,0,3,0,0,0,0,3,0,3,6
2347,68072527,2680700,2680750,1252700,1252750,3,0,0,3,3,0,9,3,0,3,3,0,3,12,21
2348,68072499,2680700,2680750,1249900,1249950,3,3,3,3,0,0,12,3,3,3,0,0,0,9,21
2349,68082480,2680800,2680850,1248000,1248050,0,3,0,3,0,3,9,3,3,3,3,3,3,18,27
2350,68082499,2680800,2680850,1249900,1249950,3,3,3,3,0,0,12,4,5,3,3,3,0,18,30
2351,68082503,2680800,2680850,1250300,1250350,5,3,3,3,3,0,17,3,3,3,3,0,3,15,32
2352,68082452,2680800,2680850,1245200,1245250,3,0,3,3,3,3,15,3,3,3,3,3,0,15,30
2353,68092465,2680900,2680950,1246500,1246550,3,4,6,3,6,12,34,3,3,11,8,19,36,80,114
2354,68092454,2680900,2680950,1245400,1245450,5,3,4,3,0,0,15,4,3,0,3,3,0,13,28
2355,68092494,2680900,2680950,1249400,1249450,5,0,3,0,0,0,8,3,0,0,3,0,0,6,14
2356,68092474,2680900,2680950,1247400,1247450,3,3,3,0,0,0,9,3,0,3,0,0,0,6,15
2357,68092522,2680900,2680950,1252200,1252250,3,3,6,3,0,3,18,7,6,8,3,0,0,24,42
2358,68092518,2680900,2680950,1251800,1251850,3,0,3,0,0,0,6,3,0,3,0,0,0,6,12
2359,68102456,2681000,2681050,1245600,1245650,0,3,4,3,0,0,10,3,6,3,3,0,0,15,25
2360,68102472,2681000,2681050,1247200,1247250,5,6,4,3,3,3,24,6,9,3,3,3,3,27,51
2361,68102478,2681000,2681050,1247800,1247850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,68102532,2681000,2681050,1253200,1253250,3,5,3,3,0,0,14,3,4,0,3,3,0,13,27
2363,68102521,2681000,2681050,1252100,1252150,0,0,3,0,3,0,6,3,0,3,3,3,3,15,21
2364,68102502,2681000,2681050,1250200,1250250,3,0,3,3,0,0,9,3,5,0,5,3,0,16,25
2365,68102426,2681000,2681050,1242600,1242650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,68112460,2681100,2681150,1246000,1246050,5,3,0,0,0,3,11,6,3,3,3,3,0,18,29
2367,68112502,2681100,2681150,1250200,1250250,3,3,0,0,0,0,6,0,0,0,3,0,3,6,12
2368,68122522,2681200,2681250,1252200,1252250,3,3,0,3,3,3,15,4,3,0,3,0,0,10,25
2369,68122490,2681200,2681250,1249000,1249050,3,0,0,0,0,0,3,0,0,3,3,0,0,6,9
2370,68122461,2681200,2681250,1246100,1246150,3,3,0,0,3,0,9,3,0,0,0,0,0,3,12
2371,68122457,2681200,2681250,1245700,1245750,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3
2372,68132461,2681300,2681350,1246100,1246150,3,3,3,0,0,0,9,3,3,3,0,3,3,15,24
2373,68132465,2681300,2681350,1246500,1246550,4,0,3,0,0,3,10,0,0,3,3,0,0,6,16
2374,68142467,2681400,2681450,1246700,1246750,3,3,3,0,0,0,9,5,4,3,0,0,3,15,24
2375,68142501,2681400,2681450,1250100,1250150,0,3,3,3,0,0,9,3,3,3,0,3,3,15,24
2376,68142428,2681400,2681450,1242800,1242850,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
2377,68142483,2681400,2681450,1248300,1248350,6,3,3,3,0,0,15,5,3,3,3,3,0,17,32
2378,68142469,2681400,2681450,1246900,1246950,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
2379,68142462,2681400,2681450,1246200,1246250,0,3,0,0,0,0,3,3,0,0,3,0,0,6,9
2380,68152500,2681500,2681550,1250000,1250050,3,3,6,4,6,5,27,3,0,5,12,24,28,72,99
2381,68152461,2681500,2681550,1246100,1246150,0,3,0,0,0,0,3,0,3,0,0,0,0,3,6
2382,68152477,2681500,2681550,1247700,1247750,8,7,6,3,3,3,30,10,7,5,6,7,3,38,68
2383,68152475,2681500,2681550,1247500,1247550,5,3,0,0,0,0,8,7,3,3,0,0,0,13,21
2384,68152464,2681500,2681550,1246400,1246450,0,0,3,0,3,0,6,0,3,3,0,3,0,9,15
2385,68162497,2681600,2681650,1249700,1249750,4,3,3,0,0,0,10,3,3,3,0,0,3,12,22
2386,68162471,2681600,2681650,1247100,1247150,3,4,3,3,0,0,13,3,3,3,3,0,3,15,28
2387,68162469,2681600,2681650,1246900,1246950,0,0,0,3,3,3,9,0,0,3,0,3,0,6,15
2388,68162464,2681600,2681650,1246400,1246450,0,0,3,0,0,3,6,3,0,0,3,3,3,12,18
2389,68172465,2681700,2681750,1246500,1246550,4,3,0,3,0,0,10,3,3,3,3,0,0,12,22
2390,68172480,2681700,2681750,1248000,1248050,3,3,0,0,0,0,6,3,0,0,0,0,0,3,9
2391,68172481,2681700,2681750,1248100,1248150,3,3,3,0,3,0,12,4,3,3,3,3,0,16,28
2392,68172458,2681700,2681750,1245800,1245850,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3
2393,68172475,2681700,2681750,1247500,1247550,3,3,0,3,0,0,9,3,3,0,0,0,0,6,15
2394,68172496,2681700,2681750,1249600,1249650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,68182475,2681800,2681850,1247500,1247550,3,3,3,3,0,0,12,0,0,3,0,0,0,3,15
2396,68182464,2681800,2681850,1246400,1246450,3,5,3,3,0,0,14,6,3,3,3,3,0,18,32
2397,68182515,2681800,2681850,1251500,1251550,4,3,3,3,3,0,16,4,3,3,0,3,0,13,29
2398,68182517,2681800,2681850,1251700,1251750,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3
2399,68192517,2681900,2681950,1251700,1251750,7,3,3,3,0,0,16,3,3,0,0,0,0,6,22
2400,68192498,2681900,2681950,1249800,1249850,3,0,3,3,0,0,9,0,3,3,3,0,0,9,18
2401,68192514,2681900,2681950,1251400,1251450,0,3,3,3,0,0,9,3,3,3,0,0,0,9,18
2402,68192531,2681900,2681950,1253100,1253150,0,0,3,0,0,0,3,3,0,0,0,0,3,6,9
2403,68192447,2681900,2681950,1244700,1244750,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
2404,68202521,2682000,2682050,1252100,1252150,3,0,3,0,0,0,6,3,3,3,0,0,3,12,18
2405,68202486,2682000,2682050,1248600,1248650,3,3,3,0,0,0,9,3,3,3,0,0,0,9,18
2406,68202455,2682000,2682050,1245500,1245550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,68202454,2682000,2682050,1245400,1245450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,68212487,2682100,2682150,1248700,1248750,3,4,3,3,3,3,19,7,4,3,0,0,3,17,36
2409,68212521,2682100,2682150,1252100,1252150,3,0,3,0,0,3,9,3,3,3,0,3,3,15,24
2410,68212480,2682100,2682150,1248000,1248050,3,3,0,0,0,0,6,0,3,0,0,0,0,3,9
2411,68212457,2682100,2682150,1245700,1245750,3,5,3,3,0,0,14,4,3,3,3,3,0,16,30
2412,68222452,2682200,2682250,1245200,1245250,4,3,0,3,3,0,13,0,3,3,3,3,3,15,28
2413,68222461,2682200,2682250,1246100,1246150,3,0,3,0,0,3,9,3,3,0,3,3,3,15,24
2414,68222518,2682200,2682250,1251800,1251850,4,0,3,3,0,0,10,3,3,3,0,3,3,15,25
2415,68222474,2682200,2682250,1247400,1247450,0,3,3,0,3,3,12,4,4,6,3,5,4,26,38
2416,68222457,2682200,2682250,1245700,1245750,3,4,3,0,0,0,10,3,6,3,3,3,3,21,31
2417,68222466,2682200,2682250,1246600,1246650,0,3,0,0,3,0,6,0,3,0,3,0,0,6,12
2418,68222468,2682200,2682250,1246800,1246850,0,3,0,3,0,0,6,0,0,3,0,0,0,3,9
2419,68232462,2682300,2682350,1246200,1246250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,68232469,2682300,2682350,1246900,1246950,3,0,0,0,0,0,3,3,0,0,0,0,0,3,6
2421,68232431,2682300,2682350,1243100,1243150,3,3,0,0,0,3,9,0,3,0,3,0,0,6,15
2422,68242433,2682400,2682450,1243300,1243350,3,0,3,3,3,0,12,3,3,4,3,3,3,19,31
2423,68242484,2682400,2682450,1248400,1248450,3,4,3,0,0,0,10,5,0,3,0,0,0,8,18
2424,68242451,2682400,2682450,1245100,1245150,3,3,0,3,0,0,9,0,3,3,0,0,0,6,15
2425,68242482,2682400,2682450,1248200,1248250,0,0,0,3,3,0,6,3,0,0,4,0,0,7,13
2426,68242507,2682400,2682450,1250700,1250750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,68242471,2682400,2682450,1247100,1247150,3,0,0,0,0,0,3,0,0,0,3,0,0,3,6
2428,68252450,2682500,2682550,1245000,1245050,3,0,3,3,0,3,12,4,4,4,3,0,0,15,27
2429,68252511,2682500,2682550,1251100,1251150,3,3,0,3,0,0,9,3,3,3,3,0,0,12,21
2430,68252432,2682500,2682550,1243200,1243250,3,3,3,0,3,0,12,3,3,3,3,3,3,18,30
2431,68252518,2682500,2682550,1251800,1251850,3,3,3,3,3,0,15,4,3,0,3,3,0,13,28
2432,68252480,2682500,2682550,1248000,1248050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,68252449,2682500,2682550,1244900,1244950,3,0,3,3,0,0,9,3,3,3,0,0,0,9,18
2434,68252504,2682500,2682550,1250400,1250450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,68262436,2682600,2682650,1243600,1243650,0,0,3,3,0,13,19,3,3,5,4,22,29,66,85
2436,68262506,2682600,2682650,1250600,1250650,3,3,3,3,0,0,12,7,4,3,0,0,0,14,26
2437,68262484,2682600,2682650,1248400,1248450,4,0,3,0,0,0,7,3,3,3,3,3,0,15,22
2438,68262466,2682600,2682650,1246600,1246650,3,0,0,0,0,3,6,0,3,3,0,0,0,6,12
2439,68262490,2682600,2682650,1249000,1249050,0,3,0,0,0,0,3,3,3,0,0,0,0,6,9
2440,68272497,2682700,2682750,1249700,1249750,3,3,3,3,3,0,15,3,3,4,3,3,0,16,31
2441,68272461,2682700,2682750,1246100,1246150,0,0,3,3,0,0,6,0,3,3,0,0,0,6,12
2442,68272510,2682700,2682750,1251000,1251050,3,3,0,0,0,0,6,3,3,3,3,3,0,15,21
2443,68272428,2682700,2682750,1242800,1242850,6,4,5,3,3,3,24,4,6,9,4,9,4,36,60
2444,68272531,2682700,2682750,1253100,1253150,3,0,0,3,0,0,6,3,3,0,0,0,0,6,12
2445,68272430,2682700,2682750,1243000,1243050,3,3,3,0,0,0,9,3,3,3,0,0,3,12,21
2446,68282496,2682800,2682850,1249600,1249650,0,0,0,3,3,0,6,0,3,3,3,0,0,9,15
2447,68282499,2682800,2682850,1249900,1249950,0,3,3,3,3,3,15,0,3,0,6,3,3,15,30
2448,68282441,2682800,2682850,1244100,1244150,0,0,3,3,0,0,6,0,3,3,3,3,0,12,18
2449,68282468,2682800,2682850,1246800,1246850,3,3,0,0,0,0,6,0,3,0,3,0,0,6,12
2450,68282530,2682800,2682850,1253000,1253050,3,3,3,3,0,0,12,4,3,5,0,3,3,18,30
2451,68292510,2682900,2682950,1251000,1251050,3,3,0,0,3,0,9,3,5,3,3,3,3,20,29
2452,68292514,2682900,2682950,1251400,1251450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,68302506,2683000,2683050,1250600,1250650,3,3,0,3,3,0,12,4,3,3,0,3,0,13,25
2454,68302512,2683000,2683050,1251200,1251250,5,3,0,3,3,0,14,4,3,3,3,3,3,19,33
2455,68302491,2683000,2683050,1249100,1249150,4,3,0,5,0,0,12,5,3,5,3,0,0,16,28
2456,68302535,2683000,2683050,1253500,1253550,3,3,0,3,3,0,12,3,3,3,0,3,0,12,24
2457,68302514,2683000,2683050,1251400,1251450,3,5,3,0,0,3,14,4,3,3,3,3,3,19,33
2458,68302492,2683000,2683050,1249200,1249250,3,3,3,3,0,0,12,5,3,5,0,3,0,16,28
2459,68302508,2683000,2683050,1250800,1250850,3,0,3,0,0,0,6,3,3,3,0,3,3,15,21
2460,68312495,2683100,2683150,1249500,1249550,0,3,3,3,0,0,9,3,3,3,3,0,0,12,21
2461,68312487,2683100,2683150,1248700,1248750,3,3,0,0,0,0,6,3,3,3,3,0,3,15,21
2462,68312434,2683100,2683150,1243400,1243450,0,3,0,3,0,0,6,3,0,3,3,0,0,9,15
2463,68312489,2683100,2683150,1248900,1248950,3,3,0,0,0,0,6,3,3,3,0,0,0,9,15
2464,68312436,2683100,2683150,1243600,1243650,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
2465,68322470,2683200,2683250,1247000,1247050,0,0,0,0,0,3,3,0,0,3,3,0,0,6,9
2466,68322494,2683200,2683250,1249400,1249450,0,0,3,0,3,3,9,3,3,3,0,3,0,12,21
2467,68322532,2683200,2683250,1253200,1253250,3,3,0,0,0,0,6,0,0,3,0,0,0,3,9
2468,68322512,2683200,2683250,1251200,1251250,3,0,3,0,0,0,6,0,0,3,0,0,0,3,9
2469,68332521,2683300,2683350,1252100,1252150,3,0,3,3,0,0,9,0,3,3,3,3,0,12,21
2470,68332485,2683300,2683350,1248500,1248550,3,0,3,0,0,0,6,0,3,0,3,0,0,6,12
2471,68332536,2683300,2683350,1253600,1253650,3,3,0,3,3,0,12,4,3,3,0,3,0,13,25
2472,68342476,2683400,2683450,1247600,1247650,0,3,4,0,3,0,10,3,4,3,3,0,0,13,23
2473,68352511,2683500,2683550,1251100,1251150,0,0,3,0,3,0,6,3,3,3,0,0,0,9,15
2474,68352524,2683500,2683550,1252400,1252450,3,0,3,3,0,0,9,3,3,3,3,0,0,12,21
2475,68352522,2683500,2683550,1252200,1252250,3,0,0,3,0,0,6,3,0,3,0,0,0,6,12
2476,68352530,2683500,2683550,1253000,1253050,3,3,3,3,0,0,12,7,4,3,0,0,0,14,26
2477,68352527,2683500,2683550,1252700,1252750,3,0,3,3,0,0,9,3,0,0,0,0,3,6,15
2478,68352533,2683500,2683550,1253300,1253350,7,3,3,4,3,0,20,3,3,3,3,3,0,15,35
2479,68362469,2683600,2683650,1246900,1246950,3,3,3,3,0,0,12,3,4,0,3,0,0,10,22
2480,68362487,2683600,2683650,1248700,1248750,3,0,3,0,3,0,9,0,0,3,3,0,0,6,15
2481,68362475,2683600,2683650,1247500,1247550,4,0,7,3,3,3,20,7,4,9,4,3,0,27,47
2482,68362482,2683600,2683650,1248200,1248250,4,3,3,3,0,0,13,5,6,3,3,0,0,17,30
2483,68362484,2683600,2683650,1248400,1248450,5,5,3,3,3,3,22,6,3,3,5,4,3,24,46
2484,68372508,2683700,2683750,1250800,1250850,3,3,3,0,0,0,9,3,3,3,0,0,0,9,18
2485,68372520,2683700,2683750,1252000,1252050,3,0,0,3,0,0,6,0,0,3,3,3,0,9,15
2486,68372472,2683700,2683750,1247200,1247250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,68382524,2683800,2683850,1252400,1252450,3,3,3,3,0,0,12,0,3,5,0,3,0,11,23
2488,68382525,2683800,2683850,1252500,1252550,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
2489,68392513,2683900,2683950,1251300,1251350,3,4,3,3,0,0,13,3,3,3,0,0,0,9,22
2490,68392509,2683900,2683950,1250900,1250950,4,3,3,3,3,4,20,3,4,5,5,8,10,35,55
2491,68392460,2683900,2683950,1246000,1246050,3,3,0,3,0,0,9,0,0,4,0,0,3,7,16
2492,68402528,2684000,2684050,1252800,1252850,3,0,3,0,0,0,6,3,3,3,0,0,0,9,15
2493,68402469,2684000,2684050,1246900,1246950,3,3,0,3,0,0,9,4,3,3,0,0,0,10,19
2494,68402489,2684000,2684050,1248900,1248950,3,3,3,3,0,0,12,3,3,3,3,0,3,15,27
2495,68412527,2684100,2684150,1252700,1252750,3,3,0,0,0,0,6,3,3,0,0,0,0,6,12
2496,68422481,2684200,2684250,1248100,1248150,3,3,0,3,3,0,12,3,3,3,3,0,0,12,24
2497,68422483,2684200,2684250,1248300,1248350,3,4,3,3,0,0,13,3,5,3,4,3,3,21,34
2498,68422468,2684200,2684250,1246800,1246850,5,3,3,3,0,0,14,3,3,0,3,3,0,12,26
2499,68422453,2684200,2684250,1245300,1245350,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
2500,68432520,2684300,2684350,1252000,1252050,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
2501,68432471,2684300,2684350,1247100,1247150,3,4,3,0,3,0,13,3,3,4,3,0,3,16,29
2502,68432511,2684300,2684350,1251100,1251150,3,3,0,3,0,0,9,4,0,0,0,0,3,7,16
2503,68452513,2684500,2684550,1251300,1251350,3,3,0,3,3,0,12,3,3,3,0,0,0,9,21
2504,68452473,2684500,2684550,1247300,1247350,3,0,3,0,0,0,6,3,3,3,3,0,0,12,18
2505,68452469,2684500,2684550,1246900,1246950,3,0,4,3,6,3,19,3,3,5,16,18,11,56,75
2506,68452476,2684500,2684550,1247600,1247650,3,3,3,3,0,0,12,3,3,3,3,0,3,15,27
2507,68452466,2684500,2684550,1246600,1246650,3,3,3,3,3,3,18,3,3,3,3,0,3,15,33
2508,68452452,2684500,2684550,1245200,1245250,3,0,0,3,0,3,9,3,3,0,3,3,0,12,21
2509,68462465,2684600,2684650,1246500,1246550,3,5,3,4,3,0,18,3,4,3,5,0,3,18,36
2510,68462452,2684600,2684650,1245200,1245250,3,0,3,3,0,0,9,0,0,3,3,0,3,9,18
2511,68462482,2684600,2684650,1248200,1248250,0,3,3,0,0,0,6,3,0,3,0,0,0,6,12
2512,68462468,2684600,2684650,1246800,1246850,5,0,3,3,3,0,14,3,3,3,3,0,0,12,26
2513,68462486,2684600,2684650,1248600,1248650,0,3,3,0,0,0,6,3,3,3,3,0,0,12,18
2514,68472472,2684700,2684750,1247200,1247250,3,3,0,3,0,0,9,4,5,3,3,3,3,21,30
2515,68472476,2684700,2684750,1247600,1247650,0,0,3,0,3,0,6,3,3,3,3,3,3,18,24
2516,68472521,2684700,2684750,1252100,1252150,3,0,3,3,0,0,9,5,3,3,3,0,0,14,23
2517,68482452,2684800,2684850,1245200,1245250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,68482509,2684800,2684850,1250900,1250950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,68492472,2684900,2684950,1247200,1247250,3,3,3,3,0,0,12,3,3,3,0,0,3,12,24
